monthly_income,income_per_capita,family_size,num_dependents,age,employment_years,months_employed_last_2yrs,total_assets,total_liabilities,net_worth,credit_score,employment_status,housing_status,education_level,marital_status,nationality_group,has_disability,need_score,eligible,support_amount
5780.0,1926.67,3,0,43,18.1,16,153800.0,23900.0,129900.0,727,employed,rented,diploma,married,resident,no,0.22528462500000002,0,0.0
410.0,45.56,9,6,30,1.8,22,135500.0,2600.0,132900.0,403,student,owned,high_school,single,citizen,no,0.8895023571428572,1,15000.0
9820.0,2455.0,4,0,38,25.2,22,186300.0,6600.0,179700.0,583,employed,rented,bachelor,single,resident,no,0.1867032142857143,0,0.0
3620.0,1810.0,2,0,49,11.9,19,175400.0,17100.0,158300.0,453,employed,family,diploma,single,resident,no,0.34104142857142855,1,2700.0
1070.0,214.0,5,4,38,1.9,1,198800.0,8600.0,190200.0,850,unemployed,owned,postgraduate,married,resident,no,0.7426883333333333,1,10580.0
11410.0,1901.67,6,3,50,17.2,19,309400.0,30000.0,279400.0,775,employed,family,high_school,divorced,citizen,no,0.275772125,0,0.0
9630.0,2407.5,4,0,26,8.1,8,288600.0,10200.0,278400.0,538,employed,government_housing,bachelor,divorced,citizen,no,0.18321625000000008,0,0.0
15210.0,2535.0,6,4,27,6.7,24,615100.0,172600.0,442500.0,568,self_employed,rented,high_school,married,citizen,no,0.26512797619047623,1,4790.0
4390.0,1097.5,4,3,59,3.5,9,72600.0,32600.0,40000.0,513,retired,rented,bachelor,married,resident,yes,0.9283169642857143,1,7200.0
6240.0,891.43,7,2,41,12.7,20,163100.0,69200.0,93900.0,640,employed,rented,none,single,resident,no,0.4267300773809524,0,0.0
7940.0,2646.67,3,0,48,0.3,11,208100.0,70300.0,137800.0,649,employed,rented,diploma,single,citizen,no,0.1420910535714286,0,0.0
1500.0,750.0,2,1,54,1.0,4,187100.0,68900.0,118200.0,544,unemployed,owned,postgraduate,single,resident,no,0.6681597619047619,1,4250.0
2850.0,712.5,4,1,27,0.3,10,117900.0,75200.0,42700.0,668,student,rented,bachelor,married,resident,no,0.5382320833333334,1,7380.0
3900.0,650.0,6,1,64,22.8,10,221300.0,120400.0,100900.0,547,self_employed,government_housing,high_school,married,resident,no,0.5087504761904762,1,10810.0
8300.0,1383.33,6,2,40,10.3,12,324200.0,220700.0,103500.0,597,employed,government_housing,high_school,married,resident,no,0.3926027559523809,1,8440.0
11080.0,1846.67,6,2,61,8.9,11,366800.0,281900.0,84900.0,684,employed,owned,diploma,married,resident,no,0.31670129166666666,0,0.0
5100.0,1020.0,5,1,39,6.2,24,152500.0,41100.0,111400.0,549,employed,rented,bachelor,married,citizen,yes,0.724807619047619,1,8540.0
8710.0,2903.33,3,0,39,21.3,11,227700.0,17300.0,210400.0,463,employed,rented,none,married,resident,no,0.19409251785714288,1,1940.0
490.0,245.0,2,0,48,0.5,1,68200.0,2600.0,65600.0,642,unemployed,government_housing,diploma,single,resident,no,0.6540489285714286,1,4740.0
11820.0,3940.0,3,1,29,19.8,23,76800.0,27900.0,48900.0,617,employed,owned,bachelor,divorced,resident,no,0.0793254761904762,0,0.0
5710.0,2855.0,2,1,48,6.1,10,285000.0,6700.0,278300.0,850,self_employed,family,bachelor,single,resident,yes,0.43974083333333336,1,1800.0
1750.0,875.0,2,1,65,0.5,5,95900.0,21600.0,74300.0,759,unemployed,rented,diploma,widowed,resident,no,0.6088908333333334,1,4040.0
7590.0,1518.0,5,4,50,5.6,24,286100.0,27000.0,259100.0,686,self_employed,owned,none,single,resident,no,0.3968733333333334,1,6800.0
8610.0,2152.5,4,1,24,2.6,24,248100.0,34800.0,213300.0,536,employed,family,postgraduate,married,citizen,no,0.2691649404761905,1,4100.0
2130.0,710.0,3,2,52,1.9,4,173900.0,28900.0,145000.0,606,unemployed,rented,high_school,married,resident,no,0.6611845238095239,1,5930.0
40.0,8.0,5,0,22,0.7,1,153200.0,41000.0,112200.0,510,unemployed,rented,high_school,single,citizen,no,0.7398300000000001,1,11090.0
1970.0,281.43,7,0,25,1.1,3,162200.0,10200.0,152000.0,651,unemployed,owned,high_school,widowed,resident,no,0.615139125,1,13940.0
32920.0,8230.0,4,3,33,11.0,19,490500.0,193200.0,297300.0,526,employed,owned,none,married,resident,no,0.10430214285714286,0,0.0
7330.0,3665.0,2,0,34,9.4,23,382700.0,118000.0,264700.0,768,employed,rented,bachelor,single,citizen,no,-0.017457499999999987,0,0.0
3370.0,1123.33,3,2,21,1.2,9,302500.0,155400.0,147100.0,653,student,owned,postgraduate,single,resident,no,0.48880704166666666,1,5050.0
7690.0,1538.0,5,1,21,29.8,17,63000.0,22900.0,40100.0,657,employed,rented,high_school,single,resident,no,0.3337733333333333,0,0.0
16840.0,8420.0,2,1,56,23.1,18,654900.0,128000.0,526900.0,612,employed,family,diploma,married,resident,yes,0.20813261904761904,0,0.0
2510.0,836.67,3,2,41,27.7,24,63400.0,45800.0,17600.0,516,self_employed,rented,none,widowed,resident,no,0.5679527202380952,1,5600.0
770.0,256.67,3,1,29,0.9,0,29200.0,4900.0,24300.0,682,unemployed,government_housing,high_school,married,resident,no,0.6959529583333333,1,6660.0
320.0,64.0,5,3,40,1.0,23,153900.0,60400.0,93500.0,388,student,rented,diploma,single,resident,no,0.8097892857142858,1,11050.0
9400.0,1342.86,7,6,52,28.1,22,287200.0,152000.0,135200.0,620,employed,government_housing,high_school,widowed,citizen,no,0.5062511071428571,1,10060.0
2550.0,510.0,5,2,54,0.1,13,111800.0,84400.0,27400.0,760,student,family,high_school,married,resident,no,0.5997016666666667,1,9620.0
6470.0,1294.0,5,2,33,24.6,10,196400.0,109300.0,87100.0,699,employed,owned,high_school,married,citizen,no,0.37810666666666665,0,0.0
5320.0,1064.0,5,2,28,21.9,23,369400.0,122300.0,247100.0,711,self_employed,owned,bachelor,married,resident,no,0.38548166666666667,1,7920.0
390.0,195.0,2,1,64,1.2,4,67700.0,33000.0,34700.0,701,unemployed,family,bachelor,single,citizen,no,0.6992508333333334,1,4850.0
7340.0,1835.0,4,3,49,15.9,17,269700.0,52900.0,216800.0,627,employed,rented,high_school,single,resident,no,0.3183253571428571,0,0.0
4640.0,1546.67,3,0,65,14.0,24,166100.0,71700.0,94400.0,619,employed,rented,high_school,single,citizen,no,0.2981739107142857,0,0.0
14200.0,4733.33,3,0,34,4.6,12,370600.0,132500.0,238100.0,649,employed,rented,diploma,married,citizen,no,-0.045263571428571424,0,0.0
3360.0,560.0,6,2,26,0.0,14,107200.0,48000.0,59200.0,574,student,owned,bachelor,married,resident,no,0.6263752380952382,1,11260.0
4800.0,1600.0,3,1,38,29.8,24,260700.0,10800.0,249900.0,468,self_employed,rented,none,single,resident,no,0.3948683333333334,1,4190.0
1920.0,640.0,3,1,35,1.6,19,194600.0,57600.0,137000.0,575,student,rented,high_school,married,resident,no,0.5562404761904761,1,5870.0
890.0,296.67,3,0,53,0.1,5,145200.0,69400.0,75800.0,724,unemployed,owned,high_school,married,resident,yes,0.9400946249999999,1,6970.0
17350.0,4337.5,4,0,53,27.8,18,398500.0,179500.0,219000.0,582,employed,rented,diploma,married,resident,no,-0.0002928571428571364,0,0.0
2170.0,2170.0,1,0,24,1.4,3,246800.0,120700.0,126100.0,549,unemployed,family,high_school,widowed,resident,no,0.46945428571428577,1,1620.0
2590.0,863.33,3,2,47,1.6,22,133200.0,36100.0,97100.0,637,employed,rented,high_school,single,citizen,no,0.4304856130952381,1,5350.0
9320.0,3106.67,3,1,36,7.9,8,346900.0,147300.0,199600.0,654,employed,rented,bachelor,widowed,resident,no,0.10147295833333335,0,0.0
2170.0,310.0,7,3,48,1.6,6,76700.0,22700.0,54000.0,663,unemployed,rented,high_school,married,resident,no,0.746225,1,14030.0
2330.0,582.5,4,2,38,1.1,7,261300.0,185700.0,75600.0,559,unemployed,family,bachelor,divorced,resident,no,0.7266754166666667,1,7930.0
8970.0,1121.25,8,1,45,13.1,13,336900.0,43300.0,293600.0,850,employed,rented,none,married,resident,no,0.2919327083333333,0,0.0
12800.0,3200.0,4,1,53,23.5,17,463000.0,341300.0,121700.0,640,self_employed,rented,diploma,married,citizen,no,0.1614526190476191,0,0.0
5180.0,1295.0,4,3,34,12.0,14,335300.0,81400.0,253900.0,829,self_employed,rented,bachelor,single,citizen,no,0.39044750000000006,0,0.0
4310.0,1436.67,3,0,29,25.0,8,124900.0,72900.0,52000.0,843,retired,family,bachelor,married,resident,no,0.407674625,0,0.0
5470.0,781.43,7,6,52,5.5,23,317500.0,173200.0,144300.0,601,self_employed,owned,diploma,single,resident,yes,0.914584125,1,12640.0
15970.0,7985.0,2,0,63,11.0,8,376000.0,122100.0,253900.0,795,employed,rented,bachelor,married,resident,no,-0.051365,0,0.0
7220.0,902.5,8,4,40,14.1,21,179400.0,62300.0,117100.0,601,employed,rented,high_school,married,resident,no,0.5063170833333335,1,13150.0
25830.0,6457.5,4,3,65,7.6,16,254600.0,39100.0,215500.0,516,employed,rented,high_school,single,citizen,no,0.1386464285714286,0,0.0
70.0,17.5,4,3,29,0.7,0,9900.0,2500.0,7400.0,619,unemployed,family,high_school,married,citizen,yes,1.1131555357142857,1,9630.0
4510.0,902.0,5,0,57,22.4,14,344900.0,18500.0,326400.0,589,retired,family,high_school,single,citizen,no,0.40664214285714284,1,8350.0
7340.0,1835.0,4,0,65,16.8,22,60300.0,39000.0,21300.0,624,employed,family,diploma,married,resident,no,0.28846464285714285,0,0.0
12330.0,12330.0,1,0,34,14.6,23,287900.0,108700.0,179200.0,706,employed,government_housing,bachelor,single,resident,yes,0.27477999999999997,0,0.0
8750.0,2187.5,4,1,27,14.6,15,306400.0,63000.0,243400.0,629,employed,rented,bachelor,single,citizen,yes,0.5015495833333333,1,4380.0
60.0,10.0,6,4,50,0.1,3,93000.0,63700.0,29300.0,671,unemployed,family,none,divorced,citizen,no,0.8219533333333333,1,13200.0
390.0,39.0,10,1,60,0.7,7,198100.0,87200.0,110900.0,732,unemployed,family,bachelor,divorced,citizen,no,0.6901308333333332,1,15000.0
13000.0,13000.0,1,0,24,11.2,11,551700.0,317600.0,234100.0,713,employed,owned,high_school,married,resident,no,-0.044434999999999995,0,0.0
11050.0,3683.33,3,2,49,3.2,19,335500.0,227000.0,108500.0,624,employed,rented,diploma,married,resident,no,0.11667418452380952,0,0.0
21340.0,5335.0,4,2,60,22.3,12,688800.0,43300.0,645500.0,774,self_employed,family,diploma,divorced,resident,no,-0.0842583333333333,0,0.0
10680.0,2670.0,4,2,22,25.4,12,509300.0,390400.0,118900.0,657,employed,owned,high_school,single,resident,no,0.21217666666666662,0,0.0
2230.0,446.0,5,3,44,0.6,6,62300.0,9700.0,52600.0,711,unemployed,family,bachelor,married,citizen,no,0.7314149999999999,1,9980.0
11710.0,5855.0,2,0,24,26.9,13,219400.0,139500.0,79900.0,602,employed,owned,bachelor,married,citizen,no,0.036963571428571436,0,0.0
13110.0,3277.5,4,1,28,19.2,24,363900.0,283900.0,80000.0,597,employed,rented,diploma,single,citizen,no,0.15440029761904764,0,0.0
2580.0,2580.0,1,0,42,0.0,10,162500.0,10800.0,151700.0,662,student,rented,high_school,divorced,resident,no,0.25665499999999997,0,0.0
20210.0,10105.0,2,0,35,26.3,15,720200.0,324600.0,395600.0,516,employed,rented,diploma,widowed,resident,no,-0.024388571428571426,0,0.0
6360.0,1590.0,4,0,24,14.9,17,336800.0,190600.0,146200.0,593,employed,family,diploma,married,citizen,no,0.2900264285714286,1,5260.0
17230.0,4307.5,4,2,57,12.7,12,455400.0,18900.0,436500.0,613,employed,owned,bachelor,divorced,resident,no,-0.02746547619047618,0,0.0
5940.0,2970.0,2,1,30,16.2,15,213200.0,137600.0,75600.0,538,employed,rented,high_school,divorced,resident,no,0.22424833333333333,0,0.0
15160.0,3790.0,4,1,60,26.6,19,504800.0,388100.0,116700.0,655,employed,rented,high_school,single,resident,no,0.05361333333333334,0,0.0
3910.0,1303.33,3,2,28,9.4,13,245800.0,21100.0,224700.0,578,employed,rented,bachelor,married,citizen,no,0.3700398988095238,1,4600.0
9420.0,2355.0,4,0,44,17.2,9,284200.0,182600.0,101600.0,756,employed,family,diploma,married,resident,no,0.18700250000000002,0,0.0
17620.0,8810.0,2,1,53,15.2,13,300800.0,65800.0,235000.0,680,employed,family,postgraduate,married,resident,no,-0.011416666666666658,0,0.0
10960.0,3653.33,3,2,42,27.0,19,386600.0,22800.0,363800.0,522,self_employed,owned,diploma,married,citizen,no,0.12647989880952387,0,0.0
2500.0,625.0,4,0,39,0.3,0,102100.0,11300.0,90800.0,760,unemployed,owned,bachelor,divorced,resident,no,0.5979074999999999,1,7650.0
12480.0,1560.0,8,6,54,20.5,8,233200.0,125100.0,108100.0,706,employed,owned,none,single,resident,no,0.474165,1,10470.0
3400.0,425.0,8,1,21,19.8,17,164300.0,127400.0,36900.0,558,employed,owned,high_school,single,citizen,no,0.5126772619047619,1,15000.0
7570.0,1892.5,4,1,58,2.7,24,356300.0,171000.0,185300.0,739,self_employed,rented,high_school,single,resident,no,0.28057208333333333,0,0.0
4080.0,680.0,6,4,52,18.3,11,282200.0,103600.0,178600.0,681,retired,family,high_school,married,citizen,no,0.5818233333333335,1,10830.0
8840.0,2210.0,4,0,55,21.9,8,274600.0,77600.0,197000.0,779,retired,rented,high_school,married,resident,no,0.269925,1,3980.0
10280.0,3426.67,3,0,39,20.2,13,164600.0,88000.0,76600.0,527,employed,rented,bachelor,single,resident,no,0.14547533928571427,0,0.0
12350.0,1543.75,8,1,38,11.5,15,240700.0,139600.0,101100.0,769,employed,government_housing,bachelor,married,resident,no,0.3117764583333333,1,10290.0
5940.0,1485.0,4,0,46,18.2,12,151500.0,56900.0,94600.0,534,employed,government_housing,diploma,single,citizen,no,0.35361321428571424,1,5560.0
16020.0,4005.0,4,2,49,1.3,18,698700.0,384500.0,314200.0,597,employed,government_housing,high_school,married,citizen,no,0.02448238095238095,0,0.0
7000.0,1750.0,4,2,62,7.6,10,315800.0,89800.0,226000.0,572,self_employed,family,high_school,married,citizen,no,0.36026309523809524,1,5040.0
5030.0,558.89,9,6,59,12.2,21,245700.0,89300.0,156400.0,655,employed,family,diploma,single,citizen,no,0.569884875,1,15000.0
8280.0,1656.0,5,3,23,12.4,14,146900.0,68500.0,78400.0,627,employed,family,high_school,married,resident,no,0.3869028571428571,0,0.0
14920.0,2984.0,5,2,27,9.0,10,182900.0,123000.0,59900.0,681,employed,family,bachelor,married,citizen,no,0.19750166666666666,0,0.0
28440.0,7110.0,4,1,63,27.4,21,312900.0,45400.0,267500.0,719,self_employed,rented,high_school,single,citizen,no,0.014708333333333337,0,0.0
15200.0,2171.43,7,6,38,24.5,18,482600.0,206700.0,275900.0,614,employed,family,high_school,single,resident,no,0.3672205535714286,1,6950.0
90.0,12.86,7,0,47,1.1,6,108900.0,21100.0,87800.0,678,unemployed,government_housing,bachelor,single,citizen,no,0.66782325,1,14960.0
19510.0,19510.0,1,0,23,22.3,11,191900.0,95500.0,96400.0,510,employed,rented,high_school,married,resident,no,0.08376000000000003,0,0.0
1750.0,437.5,4,1,25,1.8,16,160600.0,67400.0,93200.0,591,student,family,high_school,married,resident,no,0.585208869047619,1,8000.0
4430.0,2215.0,2,0,39,12.7,12,142600.0,19700.0,122900.0,585,employed,family,diploma,married,resident,no,0.23244035714285718,0,0.0
3300.0,660.0,5,4,53,14.9,18,204800.0,32000.0,172800.0,514,retired,rented,high_school,married,resident,no,0.663817619047619,1,9350.0
4160.0,1386.67,3,0,55,17.8,18,139000.0,87400.0,51600.0,628,retired,rented,high_school,divorced,citizen,no,0.42601105357142854,1,4560.0
1650.0,330.0,5,3,61,1.1,18,177500.0,22000.0,155500.0,785,student,government_housing,postgraduate,divorced,citizen,no,0.60845,1,10090.0
1650.0,330.0,5,1,29,1.0,4,191400.0,111400.0,80000.0,619,unemployed,family,bachelor,divorced,resident,no,0.685922619047619,1,10200.0
1970.0,1970.0,1,0,30,1.5,5,150700.0,4900.0,145800.0,502,unemployed,family,diploma,married,resident,yes,0.8119164285714285,1,2230.0
2430.0,607.5,4,2,45,0.6,1,59400.0,20300.0,39100.0,516,unemployed,owned,diploma,married,resident,no,0.7612093452380952,1,7930.0
1960.0,490.0,4,1,45,1.5,3,124200.0,78400.0,45800.0,724,unemployed,owned,bachelor,married,resident,yes,0.9621783333333334,1,8460.0
16540.0,16540.0,1,0,22,7.3,10,603500.0,242900.0,360600.0,746,employed,rented,bachelor,married,resident,no,-0.08870999999999998,0,0.0
12300.0,3075.0,4,2,41,28.0,17,371700.0,279000.0,92700.0,715,self_employed,family,diploma,divorced,citizen,no,0.21328416666666666,0,0.0
15230.0,3046.0,5,0,61,14.6,9,613900.0,61100.0,552800.0,671,self_employed,owned,high_school,married,citizen,no,-0.01115499999999997,0,0.0
4210.0,842.0,5,4,28,26.9,9,251600.0,65700.0,185900.0,592,retired,owned,bachelor,married,resident,no,0.5941861904761904,1,8790.0
3670.0,1835.0,2,0,57,10.1,23,217500.0,58300.0,159200.0,558,employed,rented,diploma,married,resident,no,0.2779139285714286,0,0.0
14290.0,4763.33,3,0,41,2.0,11,618400.0,234000.0,384400.0,591,employed,family,bachelor,single,resident,no,-0.06332571428571428,0,0.0
600.0,600.0,1,0,44,1.3,3,20900.0,200.0,20700.0,584,unemployed,family,none,divorced,citizen,no,0.6629692857142858,1,2690.0
3750.0,3750.0,1,0,49,28.4,15,110600.0,71400.0,39200.0,661,employed,rented,bachelor,single,citizen,no,0.05190500000000001,0,0.0
13810.0,2762.0,5,2,52,14.1,10,580900.0,209600.0,371300.0,849,employed,family,bachelor,divorced,resident,no,0.11348666666666671,0,0.0
16470.0,3294.0,5,2,49,22.2,8,654400.0,140300.0,514100.0,475,employed,family,high_school,single,resident,no,0.1036566666666667,0,0.0
2690.0,896.67,3,1,25,19.0,23,192000.0,101900.0,90100.0,737,employed,rented,diploma,divorced,citizen,yes,0.6884229583333333,1,5690.0
6430.0,6430.0,1,0,34,4.2,23,321300.0,101000.0,220300.0,738,employed,family,high_school,married,citizen,no,-0.039604999999999994,0,0.0
36940.0,12313.33,3,0,59,27.6,16,389200.0,183200.0,206000.0,578,employed,owned,bachelor,single,resident,no,0.006542857142857156,0,0.0
11060.0,3686.67,3,0,22,13.6,20,536100.0,340600.0,195500.0,663,employed,owned,high_school,married,citizen,no,0.004324624999999985,0,0.0
33630.0,3736.67,9,2,53,28.6,20,308000.0,46700.0,261300.0,426,employed,family,diploma,married,resident,no,0.17033629166666672,0,0.0
12050.0,6025.0,2,0,44,7.3,24,479000.0,68800.0,410200.0,684,employed,family,diploma,single,resident,no,-0.10607,0,0.0
690.0,230.0,3,2,26,1.6,0,126000.0,64300.0,61700.0,654,unemployed,owned,diploma,single,resident,no,0.7191966666666667,1,6730.0
9270.0,1854.0,5,0,26,18.6,12,269900.0,49100.0,220800.0,731,employed,rented,diploma,married,citizen,no,0.201645,0,0.0
2410.0,602.5,4,2,65,0.7,24,215800.0,5400.0,210400.0,521,student,family,high_school,married,citizen,no,0.5989597023809523,1,7690.0
8270.0,2067.5,4,1,22,9.7,19,367800.0,164600.0,203200.0,609,retired,family,none,married,resident,no,0.3405481547619048,1,4380.0
10590.0,5295.0,2,0,22,18.6,14,228900.0,29100.0,199800.0,643,self_employed,owned,bachelor,married,citizen,no,0.009070000000000009,0,0.0
7080.0,3540.0,2,0,21,5.8,20,277000.0,210400.0,66600.0,546,employed,rented,high_school,single,resident,yes,0.42536857142857143,1,1100.0
3960.0,660.0,6,5,49,17.6,9,207100.0,37300.0,169800.0,556,self_employed,rented,postgraduate,married,resident,no,0.6117009523809523,1,10940.0
2200.0,314.29,7,1,62,5.5,21,116700.0,35700.0,81000.0,692,retired,owned,postgraduate,married,resident,yes,0.8571257083333333,1,14190.0
2420.0,403.33,6,0,28,1.0,3,146800.0,86600.0,60200.0,781,unemployed,family,high_school,married,citizen,no,0.6335553749999999,1,11740.0
2240.0,746.67,3,2,56,0.9,0,157200.0,27200.0,130000.0,705,unemployed,government_housing,high_school,widowed,resident,yes,0.9371662916666667,1,6290.0
4850.0,2425.0,2,1,53,15.0,20,238400.0,138200.0,100200.0,583,self_employed,rented,high_school,single,resident,no,0.2887365476190476,1,2010.0
1320.0,330.0,4,1,31,0.0,4,63900.0,21600.0,42300.0,695,unemployed,rented,bachelor,single,resident,yes,0.9814033333333334,1,8810.0
23400.0,11700.0,2,1,24,12.0,9,810200.0,405500.0,404700.0,720,employed,owned,diploma,married,resident,no,-0.07081166666666666,0,0.0
1620.0,231.43,7,4,42,1.1,5,207500.0,19700.0,187800.0,823,unemployed,rented,postgraduate,married,citizen,no,0.7415674583333334,1,14300.0
26940.0,2993.33,9,7,24,18.4,10,404600.0,308000.0,96600.0,608,employed,rented,high_school,single,citizen,no,0.340940375,1,5040.0
2310.0,385.0,6,2,26,0.8,5,164100.0,27200.0,136900.0,667,unemployed,rented,bachelor,married,citizen,no,0.6754391666666667,1,11860.0
4500.0,4500.0,1,0,41,29.5,23,281500.0,29600.0,251900.0,545,retired,rented,bachelor,married,resident,no,0.10933500000000002,0,0.0
13130.0,3282.5,4,2,57,8.5,13,546800.0,75500.0,471300.0,575,employed,owned,bachelor,married,citizen,no,0.06278755952380952,0,0.0
3310.0,662.0,5,0,65,19.3,8,190100.0,37000.0,153100.0,555,self_employed,rented,high_school,single,resident,no,0.45122571428571434,1,9020.0
